Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20
2025-07-22,1221.75,1238.75,1219.0,1236.4000244140625,774548,,
2025-07-23,1226.25,1234.5,1216.800048828125,1230.0,720228,0.0036832412523020164,
2025-07-24,1161.050048828125,1237.5,1155.0,1226.4000244140625,5372012,-0.05317019463557593,
2025-07-25,1137.300048828125,1157.449951171875,1133.0,1157.449951171875,3178714,-0.02045562120596911,
2025-07-28,1114.6500244140625,1149.949951171875,1111.050048828125,1137.3499755859375,1879938,-0.019915610165849418,
2025-07-29,1111.8499755859375,1129.050048828125,1109.949951171875,1115.0,1801922,-0.002512043033055966,
2025-07-30,1115.75,1119.75,1110.8499755859375,1115.0,929698,0.0035076894362544575,
2025-07-31,1123.8499755859375,1132.949951171875,1110.5,1112.5,1346218,0.007259668909646022,
2025-08-01,1138.25,1143.8499755859375,1121.550048828125,1123.8499755859375,1410024,0.012813119835282993,
2025-08-04,1138.699951171875,1143.300048828125,1129.0,1143.0,812794,0.00039530083186911646,
2025-08-05,1133.6500244140625,1141.199951171875,1125.050048828125,1139.8499755859375,1135934,-0.004434817752135167,
2025-08-06,1116.6500244140625,1136.199951171875,1113.050048828125,1135.0,1127544,-0.014995809671319527,
2025-08-07,1117.300048828125,1123.199951171875,1107.5,1118.0,1014230,0.000582120091210836,
2025-08-08,1096.5,1126.4000244140625,1093.4000244140625,1122.0,1242852,-0.018616350057391484,
2025-08-11,1105.0,1108.9000244140625,1087.0,1097.0,1038967,0.007751937984496138,
2025-08-12,1091.0999755859375,1109.5999755859375,1089.0,1108.0,758197,-0.012579207614536236,
2025-08-13,1096.9000244140625,1100.800048828125,1086.5999755859375,1091.0999755859375,813725,0.00531578128302157,
2025-08-14,1089.4000244140625,1103.0,1084.699951171875,1099.9000244140625,941698,-0.006837450846084447,
2025-08-18,1144.0999755859375,1169.9000244140625,1120.5,1120.5,3478231,0.050211079443747586,
2025-08-19,1161.4000244140625,1168.0,1130.199951171875,1149.5999755859375,1851158,0.01512109885262869,1132.0700073242188
2025-08-20,1190.300048828125,1192.800048828125,1156.699951171875,1165.0,1652532,0.024883781476277234,1130.497509765625
2025-08-21,1179.4000244140625,1190.300048828125,1168.800048828125,1190.0,991563,-0.009157375423779701,1128.155010986328
2025-08-22,1162.9000244140625,1191.0,1158.0,1175.0,921658,-0.01399016420081678,1128.247509765625
2025-08-25,1153.0,1166.800048828125,1148.800048828125,1162.9000244140625,931358,-0.008513220574615343,1129.0325073242188
2025-08-26,1162.199951171875,1179.0,1149.0,1149.0,3619892,0.007979142386708604,1131.4100036621094
2025-08-27,1162.199951171875,1162.199951171875,1162.199951171875,1162.199951171875,0,0.0,1133.9275024414062
2025-08-28,1162.4000244140625,1168.199951171875,1155.0,1165.5999755859375,1065888,0.0001721504479377245,1136.2600036621093
2025-08-29,1156.199951171875,1184.4000244140625,1150.0,1160.300048828125,1593255,-0.005333855051588454,1137.8775024414062
2025-09-01,1174.4000244140625,1176.0,1156.199951171875,1157.9000244140625,643866,0.015741285254112558,1139.6850036621095
2025-09-02,1200.9000244140625,1202.5,1172.4000244140625,1174.4000244140625,1773623,0.02256471342737032,1142.7950073242187
2025-09-03,1194.800048828125,1206.5,1191.300048828125,1206.5,827824,-0.005079503257495399,1145.8525085449219
2025-09-04,1212.5999755859375,1238.199951171875,1208.0,1230.0,3346196,0.01489782895076952,1150.6500061035156
2025-09-05,1208.5,1216.4000244140625,1191.0,1212.0,1434458,-0.0033811443744722336,1155.2100036621093
2025-09-08,1187.699951171875,1211.0,1185.199951171875,1208.5,1112974,-0.01721145951851466,1159.770001220703
2025-09-09,1202.199951171875,1204.0,1187.9000244140625,1195.199951171875,1295618,0.012208470654303971,1164.6299987792968
2025-09-10,1217.5,1219.199951171875,1201.699951171875,1208.199951171875,1015673,0.012726708908290085,1170.95
2025-09-11,1220.800048828125,1224.9000244140625,1212.0999755859375,1212.0999755859375,783400,0.0027105123844968215,1177.145001220703
2025-09-12,1217.5999755859375,1223.0,1209.5,1220.199951171875,632659,-0.0026212918694256127,1183.554998779297
2025-09-15,1212.5,1220.0,1209.5999755859375,1212.199951171875,523120,-0.004188547707126289,1186.975
2025-09-16,1204.199951171875,1215.0,1201.199951171875,1212.0,1137133,-0.0068454010953608035,1189.1149963378907
2025-09-17,1204.300048828125,1212.5999755859375,1195.5999755859375,1207.0,1005661,8.312378368113826e-05,1189.8149963378905
2025-09-18,1209.0999755859375,1213.300048828125,1200.0,1205.0999755859375,1345158,0.003985656865565401,1191.2999938964845
2025-09-19,1194.5,1212.0,1191.0,1212.0,2395784,-0.01207507723160961,1192.8799926757813
