Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20
2025-07-22,673.4000244140625,688.8499755859375,672.3499755859375,688.0,7749518,,
2025-07-23,690.0999755859375,693.0999755859375,676.25,676.7000122070312,14460727,0.02479945139058448,
2025-07-24,700.5,706.5,692.2999877929688,692.7000122070312,15197664,0.015070315580336446,
2025-07-25,687.4000244140625,702.4500122070312,684.7000122070312,701.0,7271718,-0.018700893056299073,
2025-07-28,682.9000244140625,700.5,681.4000244140625,690.7000122070312,7788718,-0.006546406517567105,
2025-07-29,692.3499755859375,694.0,680.5999755859375,681.9000244140625,6239871,0.013837971641578406,
2025-07-30,668.4500122070312,690.0,665.25,690.0,18923129,-0.034520060983146084,
2025-07-31,665.9500122070312,673.4000244140625,652.3499755859375,659.8499755859375,18723710,-0.003739995443706734,
2025-08-01,648.8499755859375,667.9500122070312,647.0,667.9500122070312,12546169,-0.025677657943758203,
2025-08-04,653.5999755859375,656.7999877929688,646.0,650.0499877929688,8033881,0.007320644492142536,
2025-08-05,654.5999755859375,658.9000244140625,650.5499877929688,655.9500122070312,6714804,0.001529987817247891,
2025-08-06,652.8499755859375,658.0,650.4000244140625,655.0,6410830,-0.002673388428457435,
2025-08-07,646.5,651.7000122070312,635.5,650.0,13609913,-0.009726546409438597,
2025-08-08,633.7000122070312,652.9500122070312,630.0,647.9500122070312,10144452,-0.019798898364994155,
2025-08-11,653.75,655.0,627.0999755859375,636.2000122070312,17275390,0.031639557214365954,
2025-08-12,654.0999755859375,660.9500122070312,650.7999877929688,651.0999755859375,11212223,0.0005353355043020702,
2025-08-13,663.75,667.0,656.6500244140625,657.2000122070312,7557556,0.014753133732221979,
2025-08-14,664.5999755859375,666.5499877929688,657.7000122070312,666.0,6250494,0.001280565854519855,
2025-08-18,676.0,685.0,672.9000244140625,677.0,14226172,0.017153212207105195,
2025-08-19,700.25,703.3499755859375,673.0999755859375,676.75,19440384,0.03587278106508873,668.1799957275391
2025-08-20,689.5999755859375,700.7999877929688,689.0,700.25,10050137,-0.015208888845501645,668.9899932861329
2025-08-21,685.4000244140625,694.9500122070312,685.0,694.0,8432614,-0.006090416648153685,668.754995727539
2025-08-22,680.2999877929688,691.5,678.5999755859375,685.9000244140625,6429718,-0.007440963582476812,667.7449951171875
2025-08-25,686.7999877929688,688.9000244140625,680.2999877929688,683.75,6429311,0.00955460843250533,667.7149932861328
2025-08-26,681.6500244140625,686.9500122070312,678.2999877929688,686.7999877929688,7496633,-0.007498490783984457,667.6524932861328
2025-08-27,681.6500244140625,681.6500244140625,681.6500244140625,681.6500244140625,0,0.0,667.1174957275391
2025-08-28,675.4500122070312,680.9000244140625,667.7999877929688,679.9000244140625,9466045,-0.009095594491265069,667.467495727539
2025-08-29,669.0,681.1500244140625,668.0,675.4500122070312,8201917,-0.009549207329134335,667.6199951171875
2025-09-01,690.1500244140625,691.5,670.5499877929688,671.2999877929688,7644947,0.031614386269151806,669.6849975585938
2025-09-02,684.4000244140625,694.6500244140625,681.6500244140625,690.1500244140625,7854694,-0.008331521838142009,671.225
2025-09-03,692.0499877929688,693.4500122070312,685.0,688.0,6094892,0.01117761996787725,673.0975006103515
2025-09-04,687.5,706.3499755859375,685.7000122070312,705.9000244140625,13439418,-0.006574651937324982,674.8300018310547
2025-09-05,691.7000122070312,697.3499755859375,683.0999755859375,690.9000244140625,6692975,0.006109108664772656,677.0900024414062
2025-09-08,719.5,722.0,694.0499877929688,695.0,20531027,0.04019081581951456,681.3800018310546
2025-09-09,715.5499877929688,722.25,713.5,721.1500244140625,9409853,-0.005489940524018411,684.4700012207031
2025-09-10,709.0999755859375,720.0,702.7000122070312,717.6500244140625,10363493,-0.009014062353526975,687.2200012207031
2025-09-11,705.8499755859375,712.0,704.5499877929688,710.2000122070312,5530633,-0.004583274731203457,689.325
2025-09-12,715.25,718.9000244140625,707.3499755859375,708.0,8252416,0.013317312090659783,691.8575012207032
2025-09-15,712.9000244140625,721.9500122070312,711.5499877929688,715.2999877929688,6007524,-0.0032855303543340986,693.7025024414063
2025-09-16,713.25,719.7000122070312,705.0,715.0,9765743,0.0004909181848116173,694.3525024414063
2025-09-17,719.1500244140625,722.9500122070312,714.2999877929688,715.0,11872451,0.008272028621188143,695.8300048828125
2025-09-18,711.2000122070312,725.25,707.5999755859375,722.0,12199357,-0.011054733973635988,697.120004272461
2025-09-19,707.4500122070312,713.5,704.9500122070312,713.5,12127319,-0.005272778312197746,698.477505493164
