Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20
2025-07-22,590.5499877929688,601.4500122070312,587.0,599.0999755859375,2078991,,
2025-07-23,588.9500122070312,596.2000122070312,587.1500244140625,592.7999877929688,1920037,-0.0027092974667851655,
2025-07-24,585.75,592.9000244140625,583.2999877929688,590.7999877929688,1631109,-0.005433419035071441,
2025-07-25,570.0,584.4000244140625,568.0,583.9000244140625,2300573,-0.02688860435339313,
2025-07-28,570.6500244140625,576.9500122070312,561.0,569.7999877929688,2682244,0.0011403937088816374,
2025-07-29,592.5499877929688,594.7000122070312,566.2999877929688,570.0,5170536,0.038377223240098735,
2025-07-30,589.7000122070312,602.2999877929688,587.0999755859375,594.0,2911869,-0.004809679596066818,
2025-07-31,588.0999755859375,591.9000244140625,577.2999877929688,580.0,2546236,-0.0027133060674450205,
2025-08-01,567.0,592.9500122070312,564.0,588.0,6214960,-0.035878211973933705,
2025-08-04,584.0,587.7000122070312,564.1500244140625,567.0,2735010,0.029982363315696592,
2025-08-05,579.5,584.0999755859375,575.7999877929688,584.0,1519871,-0.0077054794520547976,
2025-08-06,567.4500122070312,581.9500122070312,565.5999755859375,579.9500122070312,1520912,-0.0207937666832938,
2025-08-07,578.9500122070312,582.0,552.25,561.0999755859375,7148701,0.020266102304363542,
2025-08-08,576.9000244140625,583.2999877929688,574.0,582.0,2568412,-0.0035408718365060876,
2025-08-11,593.9000244140625,599.0,571.2000122070312,576.9000244140625,3030490,0.029467844133420407,
2025-08-12,591.5,598.4000244140625,589.2000122070312,595.25,2282587,-0.004041125299549142,
2025-08-13,585.5999755859375,594.7999877929688,583.5,594.7999877929688,1804693,-0.009974682018702441,
2025-08-14,584.0499877929688,589.4500122070312,581.0999755859375,586.9000244140625,961767,-0.0026468371885054465,
2025-08-18,598.75,601.5,586.5,590.0999755859375,3212796,0.025169099416610274,
2025-08-19,606.0,608.0,596.2999877929688,599.0,2817641,0.012108559498956062,584.4925018310547
2025-08-20,599.9500122070312,607.3499755859375,595.0999755859375,603.9500122070312,1401803,-0.009983478206219032,584.9625030517578
2025-08-21,596.2000122070312,604.0,595.25,600.9000244140625,994335,-0.006250520749562005,585.3250030517578
2025-08-22,594.2999877929688,602.9500122070312,592.0,597.0,1276557,-0.003186890934518627,585.7525024414062
2025-08-25,605.6500244140625,608.0,590.0999755859375,595.1500244140625,2687589,0.019098160616230153,587.5350036621094
2025-08-26,592.0999755859375,605.0,590.0,604.9000244140625,2259169,-0.02237273719461008,588.6075012207032
2025-08-27,592.0999755859375,592.0999755859375,592.0999755859375,592.0999755859375,0,0.0,588.5850006103516
2025-08-28,594.9500122070312,606.9000244140625,585.2000122070312,590.0,2803843,0.004813438166879402,588.8475006103515
2025-08-29,600.6500244140625,603.2000122070312,583.5,598.4000244140625,3619098,0.009580657349491428,589.4750030517578
2025-09-01,606.8499755859375,615.0,603.2000122070312,605.9000244140625,3328357,0.01032206929138657,591.4675018310547
2025-09-02,608.3499755859375,611.7000122070312,601.5,611.7000122070312,2150899,0.0024717806053327074,592.6850006103516
2025-09-03,609.2999877929688,616.0,604.7000122070312,611.0,3070468,0.0015616211804994062,594.175
2025-09-04,608.7000122070312,615.5999755859375,606.5499877929688,613.0,1819617,-0.0009846965336578473,596.2375
2025-09-05,609.7000122070312,614.4000244140625,602.0,607.9500122070312,1994479,0.0016428453753010164,597.775
2025-09-08,633.8499755859375,649.5999755859375,614.0499877929688,617.0,16947857,0.03960958323009822,600.6224975585938
2025-09-09,643.6500244140625,648.0,635.8499755859375,638.0,5547306,0.0154611488610783,603.1099975585937
2025-09-10,634.4500122070312,658.5499877929688,632.5,647.0,6355659,-0.014293500905878664,605.2574981689453
2025-09-11,124.93000030517578,130.60000610351562,120.0,127.6999969482422,298010915,-0.803089293243785,582.2239994049072
2025-09-12,129.7100067138672,130.10000610351562,125.55999755859376,125.5999984741211,46407935,0.038261477603577454,559.5070003509521
2025-09-15,128.8300018310547,133.36000061035156,128.0800018310547,131.3000030517578,38903655,-0.006784402415102364,536.0110004425048
2025-09-16,127.47000122070312,129.66000366210938,127.16000366210938,129.39999389648438,22723225,-0.01055655197564187,512.0845005035401
2025-09-17,126.0999984741211,128.0500030517578,125.72000122070312,127.9800033569336,20887965,-0.01074764833656816,488.39199981689455
2025-09-18,126.2699966430664,127.05999755859376,125.1999969482422,126.69000244140624,19876310,0.0013481218953401708,464.8954990386963
2025-09-19,141.8800048828125,144.60000610351562,133.07000732421875,135.1999969482422,431620030,0.12362404890111511,442.2744998931885
